datetime,actual_load_mw,forecast_load_mw,date,year,month,day,hour,day_of_week,day_of_year,is_weekend,forecast_error_mw,forecast_error_pct
2024-01-11 19:00:00,3963.0,3940.0,2024-01-11,2024,1,11,20,3,11,0,23.0,0.58
2024-01-11 20:00:00,3852.0,3700.0,2024-01-11,2024,1,11,21,3,11,0,152.0,3.95
2024-01-11 21:00:00,3605.0,3510.0,2024-01-11,2024,1,11,22,3,11,0,95.0,2.64
2024-01-11 22:00:00,3403.0,3310.0,2024-01-11,2024,1,11,23,3,11,0,93.0,2.73
2024-01-11 23:00:00,3239.0,3210.0,2024-01-11,2024,1,11,24,3,11,0,29.0,0.9
2024-01-12 00:00:00,3101.0,3100.0,2024-01-12,2024,1,12,1,4,12,0,1.0,0.03
2024-01-12 01:00:00,3000.0,3060.0,2024-01-12,2024,1,12,2,4,12,0,-60.0,-2.0
2024-01-12 02:00:00,3037.0,3050.0,2024-01-12,2024,1,12,3,4,12,0,-13.0,-0.43
2024-01-12 03:00:00,3011.0,3100.0,2024-01-12,2024,1,12,4,4,12,0,-89.0,-2.96
2024-01-12 04:00:00,3102.0,3280.0,2024-01-12,2024,1,12,5,4,12,0,-178.0,-5.74
2024-01-12 05:00:00,3319.0,3620.0,2024-01-12,2024,1,12,6,4,12,0,-301.0,-9.07
2024-01-12 06:00:00,3796.0,4050.0,2024-01-12,2024,1,12,7,4,12,0,-254.0,-6.69
2024-01-12 07:00:00,4003.0,4060.0,2024-01-12,2024,1,12,8,4,12,0,-57.0,-1.42
2024-01-12 08:00:00,4072.0,4150.0,2024-01-12,2024,1,12,9,4,12,0,-78.0,-1.92
2024-01-12 09:00:00,4075.0,4060.0,2024-01-12,2024,1,12,10,4,12,0,15.0,0.37
2024-01-12 10:00:00,3904.0,3850.0,2024-01-12,2024,1,12,11,4,12,0,54.0,1.38
2024-01-12 11:00:00,3995.0,3900.0,2024-01-12,2024,1,12,12,4,12,0,95.0,2.38
2024-01-12 12:00:00,3929.0,3880.0,2024-01-12,2024,1,12,13,4,12,0,49.0,1.25
2024-01-12 13:00:00,3876.0,3850.0,2024-01-12,2024,1,12,14,4,12,0,26.0,0.67
2024-01-12 14:00:00,3846.0,3800.0,2024-01-12,2024,1,12,15,4,12,0,46.0,1.2
2024-01-12 15:00:00,3821.0,3780.0,2024-01-12,2024,1,12,16,4,12,0,41.0,1.07
2024-01-12 16:00:00,4027.0,4000.0,2024-01-12,2024,1,12,17,4,12,0,27.0,0.67
2024-01-12 17:00:00,3997.0,3900.0,2024-01-12,2024,1,12,18,4,12,0,97.0,2.43
2024-01-12 18:00:00,3971.0,3890.0,2024-01-12,2024,1,12,19,4,12,0,81.0,2.04
2024-01-12 19:00:00,3890.0,3800.0,2024-01-12,2024,1,12,20,4,12,0,90.0,2.31
2024-01-12 20:00:00,3777.0,3620.0,2024-01-12,2024,1,12,21,4,12,0,157.0,4.16
2024-01-12 21:00:00,3568.0,3440.0,2024-01-12,2024,1,12,22,4,12,0,128.0,3.59
2024-01-12 22:00:00,3349.0,3270.0,2024-01-12,2024,1,12,23,4,12,0,79.0,2.36
2024-01-12 23:00:00,3202.0,3200.0,2024-01-12,2024,1,12,24,4,12,0,2.0,0.06
2024-01-13 00:00:00,3060.0,2980.0,2024-01-13,2024,1,13,1,5,13,1,80.0,2.61
2024-01-13 01:00:00,2949.0,2920.0,2024-01-13,2024,1,13,2,5,13,1,29.0,0.98
2024-01-13 02:00:00,2979.0,2930.0,2024-01-13,2024,1,13,3,5,13,1,49.0,1.64
2024-01-13 03:00:00,2923.0,2920.0,2024-01-13,2024,1,13,4,5,13,1,3.0,0.1
2024-01-13 04:00:00,2952.0,2930.0,2024-01-13,2024,1,13,5,5,13,1,22.0,0.75
2024-01-13 05:00:00,2996.0,2950.0,2024-01-13,2024,1,13,6,5,13,1,46.0,1.54
2024-01-13 06:00:00,3131.0,3120.0,2024-01-13,2024,1,13,7,5,13,1,11.0,0.35
2024-01-13 07:00:00,3261.0,3230.0,2024-01-13,2024,1,13,8,5,13,1,31.0,0.95
2024-01-13 08:00:00,3466.0,3500.0,2024-01-13,2024,1,13,9,5,13,1,-34.0,-0.98
2024-01-13 09:00:00,3620.0,3590.0,2024-01-13,2024,1,13,10,5,13,1,30.0,0.83
2024-01-13 10:00:00,3612.0,3600.0,2024-01-13,2024,1,13,11,5,13,1,12.0,0.33
2024-01-13 11:00:00,3777.0,3700.0,2024-01-13,2024,1,13,12,5,13,1,77.0,2.04
2024-01-13 12:00:00,3661.0,3500.0,2024-01-13,2024,1,13,13,5,13,1,161.0,4.4
2024-01-13 13:00:00,3576.0,3480.0,2024-01-13,2024,1,13,14,5,13,1,96.0,2.68
2024-01-13 14:00:00,3505.0,3310.0,2024-01-13,2024,1,13,15,5,13,1,195.0,5.56
2024-01-13 15:00:00,3448.0,3330.0,2024-01-13,2024,1,13,16,5,13,1,118.0,3.42
2024-01-13 16:00:00,3642.0,3530.0,2024-01-13,2024,1,13,17,5,13,1,112.0,3.08
2024-01-13 17:00:00,3621.0,3500.0,2024-01-13,2024,1,13,18,5,13,1,121.0,3.34
2024-01-13 18:00:00,3597.0,3500.0,2024-01-13,2024,1,13,19,5,13,1,97.0,2.7
2024-01-13 19:00:00,3517.0,3380.0,2024-01-13,2024,1,13,20,5,13,1,137.0,3.9
2024-01-13 20:00:00,3452.0,3320.0,2024-01-13,2024,1,13,21,5,13,1,132.0,3.82
2024-01-13 21:00:00,3288.0,3140.0,2024-01-13,2024,1,13,22,5,13,1,148.0,4.5
2024-01-13 22:00:00,3126.0,3030.0,2024-01-13,2024,1,13,23,5,13,1,96.0,3.07
2024-01-13 23:00:00,2993.0,2900.0,2024-01-13,2024,1,13,24,5,13,1,93.0,3.11
2024-01-14 00:00:00,2856.0,2730.0,2024-01-14,2024,1,14,1,6,14,1,126.0,4.41
2024-01-14 01:00:00,2732.0,2690.0,2024-01-14,2024,1,14,2,6,14,1,42.0,1.54
2024-01-14 02:00:00,2750.0,2660.0,2024-01-14,2024,1,14,3,6,14,1,90.0,3.27
2024-01-14 03:00:00,2734.0,2670.0,2024-01-14,2024,1,14,4,6,14,1,64.0,2.34
2024-01-14 04:00:00,2754.0,2700.0,2024-01-14,2024,1,14,5,6,14,1,54.0,1.96
2024-01-14 05:00:00,2798.0,2850.0,2024-01-14,2024,1,14,6,6,14,1,-52.0,-1.86
2024-01-14 06:00:00,2906.0,3020.0,2024-01-14,2024,1,14,7,6,14,1,-114.0,-3.92
2024-01-14 07:00:00,3025.0,3150.0,2024-01-14,2024,1,14,8,6,14,1,-125.0,-4.13
2024-01-14 08:00:00,3203.0,3410.0,2024-01-14,2024,1,14,9,6,14,1,-207.0,-6.46
2024-01-14 09:00:00,3468.0,3510.0,2024-01-14,2024,1,14,10,6,14,1,-42.0,-1.21
2024-01-14 10:00:00,3483.0,3590.0,2024-01-14,2024,1,14,11,6,14,1,-107.0,-3.07
2024-01-14 11:00:00,3681.0,3610.0,2024-01-14,2024,1,14,12,6,14,1,71.0,1.93
2024-01-14 12:00:00,3493.0,3460.0,2024-01-14,2024,1,14,13,6,14,1,33.0,0.94
2024-01-14 13:00:00,3388.0,3360.0,2024-01-14,2024,1,14,14,6,14,1,28.0,0.83
2024-01-14 14:00:00,3296.0,3270.0,2024-01-14,2024,1,14,15,6,14,1,26.0,0.79
2024-01-14 15:00:00,3256.0,3360.0,2024-01-14,2024,1,14,16,6,14,1,-104.0,-3.19
2024-01-14 16:00:00,3480.0,3480.0,2024-01-14,2024,1,14,17,6,14,1,0.0,0.0
2024-01-14 17:00:00,3493.0,3470.0,2024-01-14,2024,1,14,18,6,14,1,23.0,0.66
2024-01-14 18:00:00,3508.0,3450.0,2024-01-14,2024,1,14,19,6,14,1,58.0,1.65
2024-01-14 19:00:00,3496.0,3460.0,2024-01-14,2024,1,14,20,6,14,1,36.0,1.03
2024-01-14 20:00:00,3427.0,3310.0,2024-01-14,2024,1,14,21,6,14,1,117.0,3.41
2024-01-14 21:00:00,3224.0,3170.0,2024-01-14,2024,1,14,22,6,14,1,54.0,1.67
2024-01-14 22:00:00,3094.0,3040.0,2024-01-14,2024,1,14,23,6,14,1,54.0,1.75
2024-01-14 23:00:00,2999.0,2920.0,2024-01-14,2024,1,14,24,6,14,1,79.0,2.63
2024-01-15 00:00:00,2880.0,2830.0,2024-01-15,2024,1,15,1,0,15,0,50.0,1.74
2024-01-15 01:00:00,2788.0,2780.0,2024-01-15,2024,1,15,2,0,15,0,8.0,0.29
2024-01-15 02:00:00,2840.0,2800.0,2024-01-15,2024,1,15,3,0,15,0,40.0,1.41
2024-01-15 03:00:00,2838.0,2830.0,2024-01-15,2024,1,15,4,0,15,0,8.0,0.28
2024-01-15 04:00:00,2954.0,2960.0,2024-01-15,2024,1,15,5,0,15,0,-6.0,-0.2
2024-01-15 05:00:00,3192.0,3270.0,2024-01-15,2024,1,15,6,0,15,0,-78.0,-2.44
2024-01-15 06:00:00,3670.0,3720.0,2024-01-15,2024,1,15,7,0,15,0,-50.0,-1.36
2024-01-15 07:00:00,3910.0,3900.0,2024-01-15,2024,1,15,8,0,15,0,10.0,0.26
2024-01-15 08:00:00,3975.0,4020.0,2024-01-15,2024,1,15,9,0,15,0,-45.0,-1.13
2024-01-15 09:00:00,4009.0,4060.0,2024-01-15,2024,1,15,10,0,15,0,-51.0,-1.27
2024-01-15 10:00:00,3835.0,3890.0,2024-01-15,2024,1,15,11,0,15,0,-55.0,-1.43
2024-01-15 11:00:00,3918.0,4000.0,2024-01-15,2024,1,15,12,0,15,0,-82.0,-2.09
2024-01-15 12:00:00,3872.0,3940.0,2024-01-15,2024,1,15,13,0,15,0,-68.0,-1.76
2024-01-15 13:00:00,3831.0,3870.0,2024-01-15,2024,1,15,14,0,15,0,-39.0,-1.02
2024-01-15 14:00:00,3816.0,3900.0,2024-01-15,2024,1,15,15,0,15,0,-84.0,-2.2
2024-01-15 15:00:00,3764.0,3950.0,2024-01-15,2024,1,15,16,0,15,0,-186.0,-4.94
2024-01-15 16:00:00,3981.0,4090.0,2024-01-15,2024,1,15,17,0,15,0,-109.0,-2.74
2024-01-15 17:00:00,3994.0,4030.0,2024-01-15,2024,1,15,18,0,15,0,-36.0,-0.9
2024-01-15 18:00:00,3952.0,4000.0,2024-01-15,2024,1,15,19,0,15,0,-48.0,-1.21
2024-01-15 19:00:00,3889.0,3950.0,2024-01-15,2024,1,15,20,0,15,0,-61.0,-1.57
2024-01-15 20:00:00,3781.0,3760.0,2024-01-15,2024,1,15,21,0,15,0,21.0,0.56
2024-01-15 21:00:00,3517.0,3570.0,2024-01-15,2024,1,15,22,0,15,0,-53.0,-1.51
2024-01-15 22:00:00,3307.0,3380.0,2024-01-15,2024,1,15,23,0,15,0,-73.0,-2.21
2024-01-15 23:00:00,3155.0,3250.0,2024-01-15,2024,1,15,24,0,15,0,-95.0,-3.01
2024-01-16 00:00:00,3014.0,3050.0,2024-01-16,2024,1,16,1,1,16,0,-36.0,-1.19
2024-01-16 01:00:00,2907.0,3010.0,2024-01-16,2024,1,16,2,1,16,0,-103.0,-3.54
2024-01-16 02:00:00,2964.0,3050.0,2024-01-16,2024,1,16,3,1,16,0,-86.0,-2.9
2024-01-16 03:00:00,2951.0,3080.0,2024-01-16,2024,1,16,4,1,16,0,-129.0,-4.37
2024-01-16 04:00:00,3054.0,3220.0,2024-01-16,2024,1,16,5,1,16,0,-166.0,-5.44
2024-01-16 05:00:00,3262.0,3450.0,2024-01-16,2024,1,16,6,1,16,0,-188.0,-5.76
2024-01-16 06:00:00,3766.0,4010.0,2024-01-16,2024,1,16,7,1,16,0,-244.0,-6.48
2024-01-16 07:00:00,3990.0,4020.0,2024-01-16,2024,1,16,8,1,16,0,-30.0,-0.75
2024-01-16 08:00:00,4031.0,4080.0,2024-01-16,2024,1,16,9,1,16,0,-49.0,-1.22
2024-01-16 09:00:00,4037.0,3920.0,2024-01-16,2024,1,16,10,1,16,0,117.0,2.9
2024-01-16 10:00:00,3829.0,3880.0,2024-01-16,2024,1,16,11,1,16,0,-51.0,-1.33
2024-01-16 11:00:00,3898.0,3890.0,2024-01-16,2024,1,16,12,1,16,0,8.0,0.21
2024-01-16 12:00:00,3881.0,3850.0,2024-01-16,2024,1,16,13,1,16,0,31.0,0.8
2024-01-16 13:00:00,3865.0,3770.0,2024-01-16,2024,1,16,14,1,16,0,95.0,2.46
2024-01-16 14:00:00,3855.0,3780.0,2024-01-16,2024,1,16,15,1,16,0,75.0,1.95
2024-01-16 15:00:00,3793.0,3900.0,2024-01-16,2024,1,16,16,1,16,0,-107.0,-2.82
2024-01-16 16:00:00,3985.0,4100.0,2024-01-16,2024,1,16,17,1,16,0,-115.0,-2.89
2024-01-16 17:00:00,3994.0,4020.0,2024-01-16,2024,1,16,18,1,16,0,-26.0,-0.65
2024-01-16 18:00:00,3975.0,4020.0,2024-01-16,2024,1,16,19,1,16,0,-45.0,-1.13
2024-01-16 19:00:00,3919.0,3990.0,2024-01-16,2024,1,16,20,1,16,0,-71.0,-1.81
2024-01-16 20:00:00,3826.0,3770.0,2024-01-16,2024,1,16,21,1,16,0,56.0,1.46
2024-01-16 21:00:00,3602.0,3560.0,2024-01-16,2024,1,16,22,1,16,0,42.0,1.17
2024-01-16 22:00:00,3387.0,3370.0,2024-01-16,2024,1,16,23,1,16,0,17.0,0.5
2024-01-16 23:00:00,3243.0,3200.0,2024-01-16,2024,1,16,24,1,16,0,43.0,1.33
2024-01-17 00:00:00,3104.0,2970.0,2024-01-17,2024,1,17,1,2,17,0,134.0,4.32
2024-01-17 01:00:00,3010.0,2930.0,2024-01-17,2024,1,17,2,2,17,0,80.0,2.66
2024-01-17 02:00:00,3055.0,2930.0,2024-01-17,2024,1,17,3,2,17,0,125.0,4.09
2024-01-17 03:00:00,3063.0,3000.0,2024-01-17,2024,1,17,4,2,17,0,63.0,2.06
2024-01-17 04:00:00,3159.0,3120.0,2024-01-17,2024,1,17,5,2,17,0,39.0,1.23
2024-01-17 05:00:00,3379.0,3440.0,2024-01-17,2024,1,17,6,2,17,0,-61.0,-1.81
2024-01-17 06:00:00,3833.0,3970.0,2024-01-17,2024,1,17,7,2,17,0,-137.0,-3.57
2024-01-17 07:00:00,4086.0,4000.0,2024-01-17,2024,1,17,8,2,17,0,86.0,2.1
2024-01-17 08:00:00,4141.0,4100.0,2024-01-17,2024,1,17,9,2,17,0,41.0,0.99
2024-01-17 09:00:00,4170.0,3930.0,2024-01-17,2024,1,17,10,2,17,0,240.0,5.76
2024-01-17 10:00:00,4026.0,3930.0,2024-01-17,2024,1,17,11,2,17,0,96.0,2.38
2024-01-17 11:00:00,4157.0,4020.0,2024-01-17,2024,1,17,12,2,17,0,137.0,3.3
2024-01-17 12:00:00,4098.0,3900.0,2024-01-17,2024,1,17,13,2,17,0,198.0,4.83
2024-01-17 13:00:00,4022.0,3880.0,2024-01-17,2024,1,17,14,2,17,0,142.0,3.53
2024-01-17 14:00:00,3934.0,3820.0,2024-01-17,2024,1,17,15,2,17,0,114.0,2.9
2024-01-17 15:00:00,3898.0,3870.0,2024-01-17,2024,1,17,16,2,17,0,28.0,0.72
2024-01-17 16:00:00,4034.0,4000.0,2024-01-17,2024,1,17,17,2,17,0,34.0,0.84
2024-01-17 17:00:00,4009.0,3950.0,2024-01-17,2024,1,17,18,2,17,0,59.0,1.47
2024-01-17 18:00:00,3968.0,3900.0,2024-01-17,2024,1,17,19,2,17,0,68.0,1.71
2024-01-17 19:00:00,3919.0,3880.0,2024-01-17,2024,1,17,20,2,17,0,39.0,1.0
2024-01-17 20:00:00,3790.0,3650.0,2024-01-17,2024,1,17,21,2,17,0,140.0,3.69
2024-01-17 21:00:00,3533.0,3400.0,2024-01-17,2024,1,17,22,2,17,0,133.0,3.76
2024-01-17 22:00:00,3279.0,3200.0,2024-01-17,2024,1,17,23,2,17,0,79.0,2.41
2024-01-17 23:00:00,3133.0,3050.0,2024-01-17,2024,1,17,24,2,17,0,83.0,2.65
2024-01-18 00:00:00,2983.0,2950.0,2024-01-18,2024,1,18,1,3,18,0,33.0,1.11
2024-01-18 01:00:00,2883.0,2850.0,2024-01-18,2024,1,18,2,3,18,0,33.0,1.14
2024-01-18 02:00:00,2923.0,2850.0,2024-01-18,2024,1,18,3,3,18,0,73.0,2.5
2024-01-18 03:00:00,2914.0,2990.0,2024-01-18,2024,1,18,4,3,18,0,-76.0,-2.61
2024-01-18 04:00:00,2988.0,3100.0,2024-01-18,2024,1,18,5,3,18,0,-112.0,-3.75
2024-01-18 05:00:00,3189.0,3410.0,2024-01-18,2024,1,18,6,3,18,0,-221.0,-6.93
2024-01-18 06:00:00,3624.0,3900.0,2024-01-18,2024,1,18,7,3,18,0,-276.0,-7.62
2024-01-18 07:00:00,3820.0,3950.0,2024-01-18,2024,1,18,8,3,18,0,-130.0,-3.4
2024-01-18 08:00:00,3937.0,4050.0,2024-01-18,2024,1,18,9,3,18,0,-113.0,-2.87
2024-01-18 09:00:00,4002.0,4000.0,2024-01-18,2024,1,18,10,3,18,0,2.0,0.05
2024-01-18 10:00:00,3883.0,3900.0,2024-01-18,2024,1,18,11,3,18,0,-17.0,-0.44
2024-01-18 11:00:00,4007.0,4030.0,2024-01-18,2024,1,18,12,3,18,0,-23.0,-0.57
2024-01-18 12:00:00,3935.0,4000.0,2024-01-18,2024,1,18,13,3,18,0,-65.0,-1.65
2024-01-18 13:00:00,3869.0,3890.0,2024-01-18,2024,1,18,14,3,18,0,-21.0,-0.54
2024-01-18 14:00:00,3815.0,3860.0,2024-01-18,2024,1,18,15,3,18,0,-45.0,-1.18
2024-01-18 15:00:00,3745.0,3790.0,2024-01-18,2024,1,18,16,3,18,0,-45.0,-1.2
2024-01-18 16:00:00,3910.0,3980.0,2024-01-18,2024,1,18,17,3,18,0,-70.0,-1.79
2024-01-18 17:00:00,3882.0,3980.0,2024-01-18,2024,1,18,18,3,18,0,-98.0,-2.52
2024-01-18 18:00:00,3819.0,3900.0,2024-01-18,2024,1,18,19,3,18,0,-81.0,-2.12
2024-01-18 19:00:00,3779.0,3850.0,2024-01-18,2024,1,18,20,3,18,0,-71.0,-1.88
2024-01-18 20:00:00,3670.0,3720.0,2024-01-18,2024,1,18,21,3,18,0,-50.0,-1.36
2024-01-18 21:00:00,3460.0,3500.0,2024-01-18,2024,1,18,22,3,18,0,-40.0,-1.16
2024-01-18 22:00:00,3234.0,3320.0,2024-01-18,2024,1,18,23,3,18,0,-86.0,-2.66
2024-01-18 23:00:00,3098.0,3210.0,2024-01-18,2024,1,18,24,3,18,0,-112.0,-3.62
2024-01-19 00:00:00,2955.0,2920.0,2024-01-19,2024,1,19,1,4,19,0,35.0,1.18
2024-01-19 01:00:00,2879.0,2890.0,2024-01-19,2024,1,19,2,4,19,0,-11.0,-0.38
2024-01-19 02:00:00,2908.0,2870.0,2024-01-19,2024,1,19,3,4,19,0,38.0,1.31
2024-01-19 03:00:00,2902.0,2950.0,2024-01-19,2024,1,19,4,4,19,0,-48.0,-1.65
2024-01-19 04:00:00,2996.0,3080.0,2024-01-19,2024,1,19,5,4,19,0,-84.0,-2.8
2024-01-19 05:00:00,3192.0,3410.0,2024-01-19,2024,1,19,6,4,19,0,-218.0,-6.83
2024-01-19 06:00:00,3640.0,3720.0,2024-01-19,2024,1,19,7,4,19,0,-80.0,-2.2
2024-01-19 07:00:00,3888.0,3820.0,2024-01-19,2024,1,19,8,4,19,0,68.0,1.75
2024-01-19 08:00:00,4000.0,3980.0,2024-01-19,2024,1,19,9,4,19,0,20.0,0.5
2024-01-19 09:00:00,4076.0,3940.0,2024-01-19,2024,1,19,10,4,19,0,136.0,3.34
2024-01-19 10:00:00,3971.0,3900.0,2024-01-19,2024,1,19,11,4,19,0,71.0,1.79
2024-01-19 11:00:00,4092.0,3960.0,2024-01-19,2024,1,19,12,4,19,0,132.0,3.23
2024-01-19 12:00:00,4041.0,3940.0,2024-01-19,2024,1,19,13,4,19,0,101.0,2.5
2024-01-19 13:00:00,3966.0,3790.0,2024-01-19,2024,1,19,14,4,19,0,176.0,4.44
2024-01-19 14:00:00,3875.0,3680.0,2024-01-19,2024,1,19,15,4,19,0,195.0,5.03
2024-01-19 15:00:00,3813.0,3730.0,2024-01-19,2024,1,19,16,4,19,0,83.0,2.18
2024-01-19 16:00:00,4002.0,3850.0,2024-01-19,2024,1,19,17,4,19,0,152.0,3.8
2024-01-19 17:00:00,4004.0,3800.0,2024-01-19,2024,1,19,18,4,19,0,204.0,5.09
2024-01-19 18:00:00,3949.0,3780.0,2024-01-19,2024,1,19,19,4,19,0,169.0,4.28
2024-01-19 19:00:00,3895.0,3700.0,2024-01-19,2024,1,19,20,4,19,0,195.0,5.01
2024-01-19 20:00:00,3769.0,3550.0,2024-01-19,2024,1,19,21,4,19,0,219.0,5.81
2024-01-19 21:00:00,3514.0,3330.0,2024-01-19,2024,1,19,22,4,19,0,184.0,5.24
2024-01-19 22:00:00,3309.0,3180.0,2024-01-19,2024,1,19,23,4,19,0,129.0,3.9
2024-01-19 23:00:00,3158.0,3020.0,2024-01-19,2024,1,19,24,4,19,0,138.0,4.37
2024-01-20 00:00:00,3011.0,3000.0,2024-01-20,2024,1,20,1,5,20,1,11.0,0.37
2024-01-20 01:00:00,2885.0,2950.0,2024-01-20,2024,1,20,2,5,20,1,-65.0,-2.25
2024-01-20 02:00:00,2932.0,2970.0,2024-01-20,2024,1,20,3,5,20,1,-38.0,-1.3
2024-01-20 03:00:00,2909.0,2920.0,2024-01-20,2024,1,20,4,5,20,1,-11.0,-0.38
2024-01-20 04:00:00,2912.0,2950.0,2024-01-20,2024,1,20,5,5,20,1,-38.0,-1.3
2024-01-20 05:00:00,2980.0,2990.0,2024-01-20,2024,1,20,6,5,20,1,-10.0,-0.34
2024-01-20 06:00:00,3096.0,3140.0,2024-01-20,2024,1,20,7,5,20,1,-44.0,-1.42
2024-01-20 07:00:00,3231.0,3260.0,2024-01-20,2024,1,20,8,5,20,1,-29.0,-0.9
2024-01-20 08:00:00,3380.0,3430.0,2024-01-20,2024,1,20,9,5,20,1,-50.0,-1.48
2024-01-20 09:00:00,3497.0,3430.0,2024-01-20,2024,1,20,10,5,20,1,67.0,1.92
2024-01-20 10:00:00,3406.0,3350.0,2024-01-20,2024,1,20,11,5,20,1,56.0,1.64
2024-01-20 11:00:00,3533.0,3470.0,2024-01-20,2024,1,20,12,5,20,1,63.0,1.78
2024-01-20 12:00:00,3417.0,3460.0,2024-01-20,2024,1,20,13,5,20,1,-43.0,-1.26
2024-01-20 13:00:00,3314.0,3360.0,2024-01-20,2024,1,20,14,5,20,1,-46.0,-1.39
2024-01-20 14:00:00,3284.0,3300.0,2024-01-20,2024,1,20,15,5,20,1,-16.0,-0.49
2024-01-20 15:00:00,3254.0,3310.0,2024-01-20,2024,1,20,16,5,20,1,-56.0,-1.72
2024-01-20 16:00:00,3494.0,3500.0,2024-01-20,2024,1,20,17,5,20,1,-6.0,-0.17
2024-01-20 17:00:00,3529.0,3480.0,2024-01-20,2024,1,20,18,5,20,1,49.0,1.39
2024-01-20 18:00:00,3528.0,3480.0,2024-01-20,2024,1,20,19,5,20,1,48.0,1.36
2024-01-20 19:00:00,3458.0,3410.0,2024-01-20,2024,1,20,20,5,20,1,48.0,1.39
2024-01-20 20:00:00,3380.0,3340.0,2024-01-20,2024,1,20,21,5,20,1,40.0,1.18
2024-01-20 21:00:00,3241.0,3170.0,2024-01-20,2024,1,20,22,5,20,1,71.0,2.19
2024-01-20 22:00:00,3089.0,3010.0,2024-01-20,2024,1,20,23,5,20,1,79.0,2.56
2024-01-20 23:00:00,2965.0,2870.0,2024-01-20,2024,1,20,24,5,20,1,95.0,3.2
2024-01-21 00:00:00,2833.0,2800.0,2024-01-21,2024,1,21,1,6,21,1,33.0,1.16
2024-01-21 01:00:00,2736.0,2700.0,2024-01-21,2024,1,21,2,6,21,1,36.0,1.32
2024-01-21 02:00:00,2774.0,2730.0,2024-01-21,2024,1,21,3,6,21,1,44.0,1.59
2024-01-21 03:00:00,2758.0,2710.0,2024-01-21,2024,1,21,4,6,21,1,48.0,1.74
2024-01-21 04:00:00,2773.0,2720.0,2024-01-21,2024,1,21,5,6,21,1,53.0,1.91
2024-01-21 05:00:00,2823.0,2750.0,2024-01-21,2024,1,21,6,6,21,1,73.0,2.59
2024-01-21 06:00:00,2964.0,2880.0,2024-01-21,2024,1,21,7,6,21,1,84.0,2.83
2024-01-21 07:00:00,3103.0,3060.0,2024-01-21,2024,1,21,8,6,21,1,43.0,1.39
2024-01-21 08:00:00,3269.0,3300.0,2024-01-21,2024,1,21,9,6,21,1,-31.0,-0.95
2024-01-21 09:00:00,3439.0,3390.0,2024-01-21,2024,1,21,10,6,21,1,49.0,1.42
2024-01-21 10:00:00,3400.0,3400.0,2024-01-21,2024,1,21,11,6,21,1,0.0,0.0
2024-01-21 11:00:00,3472.0,3500.0,2024-01-21,2024,1,21,12,6,21,1,-28.0,-0.81
2024-01-21 12:00:00,3300.0,3350.0,2024-01-21,2024,1,21,13,6,21,1,-50.0,-1.52
2024-01-21 13:00:00,3159.0,3190.0,2024-01-21,2024,1,21,14,6,21,1,-31.0,-0.98
2024-01-21 14:00:00,3106.0,3130.0,2024-01-21,2024,1,21,15,6,21,1,-24.0,-0.77
2024-01-21 15:00:00,3108.0,3190.0,2024-01-21,2024,1,21,16,6,21,1,-82.0,-2.64
2024-01-21 16:00:00,3356.0,3410.0,2024-01-21,2024,1,21,17,6,21,1,-54.0,-1.61
2024-01-21 17:00:00,3471.0,3420.0,2024-01-21,2024,1,21,18,6,21,1,51.0,1.47
2024-01-21 18:00:00,3499.0,3410.0,2024-01-21,2024,1,21,19,6,21,1,89.0,2.54
2024-01-21 19:00:00,3483.0,3420.0,2024-01-21,2024,1,21,20,6,21,1,63.0,1.81
2024-01-21 20:00:00,3405.0,3360.0,2024-01-21,2024,1,21,21,6,21,1,45.0,1.32
2024-01-21 21:00:00,3221.0,3200.0,2024-01-21,2024,1,21,22,6,21,1,21.0,0.65
2024-01-21 22:00:00,3091.0,3060.0,2024-01-21,2024,1,21,23,6,21,1,31.0,1.0
2024-01-21 23:00:00,2960.0,2890.0,2024-01-21,2024,1,21,24,6,21,1,70.0,2.36
2024-01-22 00:00:00,2879.0,2880.0,2024-01-22,2024,1,22,1,0,22,0,-1.0,-0.03
2024-01-22 01:00:00,2802.0,2790.0,2024-01-22,2024,1,22,2,0,22,0,12.0,0.43
2024-01-22 02:00:00,2839.0,2830.0,2024-01-22,2024,1,22,3,0,22,0,9.0,0.32
2024-01-22 03:00:00,2841.0,2800.0,2024-01-22,2024,1,22,4,0,22,0,41.0,1.44
2024-01-22 04:00:00,2966.0,2890.0,2024-01-22,2024,1,22,5,0,22,0,76.0,2.56
2024-01-22 05:00:00,3202.0,3150.0,2024-01-22,2024,1,22,6,0,22,0,52.0,1.62
2024-01-22 06:00:00,3723.0,3650.0,2024-01-22,2024,1,22,7,0,22,0,73.0,1.96
2024-01-22 07:00:00,3969.0,3900.0,2024-01-22,2024,1,22,8,0,22,0,69.0,1.74
2024-01-22 08:00:00,4031.0,3970.0,2024-01-22,2024,1,22,9,0,22,0,61.0,1.51
2024-01-22 09:00:00,4002.0,4010.0,2024-01-22,2024,1,22,10,0,22,0,-8.0,-0.2
2024-01-22 10:00:00,3781.0,3840.0,2024-01-22,2024,1,22,11,0,22,0,-59.0,-1.56
2024-01-22 11:00:00,3866.0,3920.0,2024-01-22,2024,1,22,12,0,22,0,-54.0,-1.4
2024-01-22 12:00:00,3897.0,3870.0,2024-01-22,2024,1,22,13,0,22,0,27.0,0.69
2024-01-22 13:00:00,3873.0,3830.0,2024-01-22,2024,1,22,14,0,22,0,43.0,1.11
